recruit_id;main_recruit_title;main_income;main_need_career;main_view_count;main_response;class
48841;UX/UI 웹 디자이너 신입/경력 모집 (채용 시 마감);;신입, 경력;조회2,108;;design
71208;UX/UI 웹 디자이너 프리랜서 모집;;인턴, 신입, 경력;조회1,585;;design
100501;웹 운영 디자이너;;경력;조회324;;design
100561;[경력] UX/UI 디자이너;;경력;조회283;;design
100565;[경력] 마케팅 디자이너;;경력;조회251;;design
100563;UI/UX 디자이너, 웹 디자이너;3,000 - 4,500만원 ; 경력;조회253;;design
100560;프롬더네일 웹디자이너 정규직 모집 공고;2,200 - 3,500만원 ; 신입, 경력;조회214;;design
87276;UX/UI 디자이너 (산업기능요원/전문연구요원 복무 가능);;신입, 경력;조회2,021;;design
63015;[모트모트] 프로덕트 및 컨텐츠 디자이너 채용 (경력 / 신입);2,600 - 3,300만원 ; 인턴, 신입, 경력;조회7,203;;design
100360;[뷰티] 웹디자이너 신입 및 경력직 채용;;신입, 경력;조회210;;design
98259;(주)한국핀테크서비스 브랜드/컨텐츠 디자이너 채용;;신입, 경력;조회472;;design
100525;2D/3D 영상디자이너;2,400 - 5,000만원 ; 신입, 경력;조회246;;design
93026;[정규/경력] 웹디자인 모집공고;;경력;조회877;;design
100333;프로덕트 디자이너(Product Degine);4,000 - 10,000만원 ; 경력;조회349;;design
100509;브랜드/패키지 디자이너;3,000 - 5,000만원 ; 경력;조회268;;design
100506;상세/웹 디자이너;3,000 - 5,000만원 ; 경력;조회250;;design
100491;UI / UX 디자이너;;신입, 경력;조회257;;design
95959;[서울, 신입/경력] 데브헤드 UX/UI 디자이너 채용;3,000 - 4,000만원 ; 신입, 경력;조회829;;design
95351;[(주)도뉴] 프로덕트 디자이너 정규직(경력) 모집;;경력;조회950;;design
100461;반응형 웹디자이너;;경력;조회224;;design
100458;포스텔러 신입 UI 디자이너;2,800 - 3,400만원 ; 0.1% - 1.0% ;조회274;;design
100455;UI/UX 디자이너를 모십니다;2,800 - 5,000만원 ; 인턴, 신입;조회818;;design
100448;웹디자이너를 모집합니다.;2,500 - 5,000만원 ; 인턴, 신입, 경력;조회248;;design
100444;콘텐츠 디자이너;;인턴, 신입, 경력;조회245;;design
95299;CrossAngle Designer;;경력;조회987;;design
99348;[Flanet] Product Designer(5년 이상);4,000 - 7,000만원 ; 경력;조회506;;design
99090;[Data] Product Designer(5년 이상);4,000 - 7,000만원 ; 경력;조회558;;design
100424;컨텐츠 디자이너;2,400 - 3,000만원 ; 인턴, 신입, 경력;조회299;;design
100423;디자이너;200 - 200만원 ; 인턴, 신입, 경력;조회254;;design
98384;[미리디] 프리랜서 디자이너 모집(재택근무);;경력;조회1,167;;design
100410;[미리디] 템플릿 디자인 매니저 (경력직 디자이너 );;경력;조회259;;design
100407;(경력) 웹 디자이너 채용;;경력;조회240;;design
100382;UX/UI 디자이너;4,000 - 10,000만원 ; 신입, 경력;조회272;;design
100366;UI/UX 디자이너 모집 공고 - 경력 무관;;신입, 경력;조회251;;design
98429;UI/UX 디자이너 (일 6시간, 주5일 근무 정규직);3,000 - 4,500만원 ; 경력;조회516;;design
100324;ui/ux 디자이너;;신입, 경력;조회303;;design
100322;브랜드 웹 디자이너 (경력);;경력;조회279;;design
97573;인포카 서비스 UI/UX 디자이너 정직원 채용;;신입, 경력;조회594;;design
97050;[에이콘3D] 프로덕트 디자이너 (UX/UI);최대 1.0% ; 경력;조회511;;design
100299;시각디자인연구원 (Visual Design Researcher);3,000 - 3,600만원 ; 1.0% - 1.2% ;조회277;;design
97126;[ARGO] Product Designer 채용;4,000 - 10,000만원 ; 신입, 경력;조회939;;design
95955;[경력] UX Designer 채용 공고;4,000 - 10,000만원 ; 최대 1.0% ;조회878;;design
96079;[경력] Contents Designer (글로벌) 채용 공고;4,000 - 10,000만원 ; 최대 1.0% ;조회801;;design
100283;UIUX 및 브랜딩 디자인 부문 정규인력 채용(Outdoor Media Platform);4,000 - 8,000만원 ; 0.1% - 0.7% ;조회324;;design
100242;[티샷] 모바일 UI,UX 디자이너 경력자 채용;3,000 - 6,000만원 ; 경력;조회183;;design
100209;UI/UX 디자이너;3,500 - 6,000만원 ; 경력;조회287;;design
95548;Product Designer;;경력;조회909;;design
100169;Product Designer;4,800 - 7,200만원 ; 0.2% - 1.0% ;조회409;;design
99404;인테리어 실장/팀원;최소 4,000만원 ; 신입, 경력;조회428;;design
99402;브랜딩 디렉터;최소 4,000만원 ; 경력;조회398;;design
100105;감각이 살아있는 3D 디자이너(재택근무 협의 가능);;경력;조회282;;design
94879;드로잉이 가능한 캐릭터, 이모티콘 디자이너(재택근무 협의 가능);;경력;조회1,183;;design
100099;고객이 제품을 만나서 헤어지는 모든 순간이 디자인 여정이라는 마인드를 가진 디자이너분;2,600 - 3,200만원 ; 최대 2.0% ;조회322;;design
100088;영상컨텐츠;2,600 - 2,800만원 ; 경력;조회288;;design
100092;BX 디자이너ㆍ콘텐츠 디자인 경력직;2,600 - 2,800만원 ; 경력;조회287;;design
96620;[아도바주식회사] UI / UX 디자이너 채용;;경력;조회479;;design
97762;웹/앱 디자이너 팀원을 모십니다.;최소 2,700만원 ; 신입, 경력;조회699;;design
100058;웹 디자인너 구인;;신입, 경력;조회301;;design
98401;패션 이커머스 브랜드 (더잠) 리브랜딩 디자이너 채용;2,800 - 5,000만원 ; 경력;조회587;;design
100045;[딥포인트] 2021년 제품 디자이너 경력직 부문 - 정규직 채용;;경력;조회323;;design
100048;[딥포인트] 2021년 영상, 컨텐츠 PD부문 - 정규직 채용;;경력;조회305;;design
98761;페리 파이낸스 채용 - 디자이너 (UI/UX);2,500 - 3,500만원 ; 신입, 경력;조회473;;design
100021;글로벌 마케팅 디자이너;;신입, 경력;조회325;;design
95367;감각이 철철 흘러 넘치는 UX 디자이너 절찬 모집 중!!!;3,600 - 6,000만원 ; 신입, 경력;조회1,601;;design
99830;중급 이상 디자이너;;경력;조회324;;design
99974;민들레마음 디자이너 채용공고;2,800 - 3,200만원 ; 경력;조회309;;design
93175;테이블매니저 UI/UX Designer;;경력;조회449;;design
99936;테이블매니저(주) 컨텐츠 디자이너;;경력;조회339;;design
97362;테이블매니저(주) Product Designer 채용;;경력;조회651;;design
95626;[백패커/아이디어스] Product designer;;경력;조회928;;design
93749;[헤딩/국내 대기업 IT계열사] UIUX 기획 및 디자인 (5년 이상);3,000 - 8,000만원 ; 경력;조회1,019;;design
93452;[헤딩/콜리] 상품 디자이너;;경력;조회1,194;;design
99770;모션 그래픽 디자이너;2,800 - 3,600만원 ; 신입, 경력;조회346;;design
94272;프로덕트 디자이너(UI/UX);;신입, 경력;조회1,038;;design
99489;기획력 있는 앱,웹 디자이너;3,000 - 6,000만원 ; 경력;조회410;;design
99822;UI/UX 디자인;최소 3,500만원 ; 경력;조회305;;design
98538;[라프텔] 콘텐츠 디자이너;;신입, 경력;조회904;;design
99031;Freelance Webtoon Editor;;인턴, 신입;조회495;;design
94234;웹 디자이너 채용;;신입, 경력;조회1,233;;design
36766;AKA 어플리케이션/웹 디자이너 인턴;연봉 미기재 ; 인턴, 신입, 경력;조회1,810;;design
66256;UI & UX 디자이너;;인턴, 신입, 경력;조회4,197;;design
97337;프로덕트 디자이너;;경력;조회634;;design
99707;데이터를 통해 암 환자 분들을 케어할 UI/UX 디자이너를 모십니다!;3,000 - 6,000만원 ; 최대 0.5% ;조회445;;design
79571;영상 촬영/편집;2,600 - 3,300만원 ; 신입, 경력;조회2,780;;design
94028;[플라이셔] Casino Event UI/원화 디자이너 채용;;경력;조회856;;design
99575;앱/웹 디자이너;;경력;조회300;;design
99519;UI/UX 디자이너 (Senior);;경력;조회310;;design
99518;3D 아트 제작 및 테크니컬 매니저;0.01% - 1.0% ; 인턴, 신입, 경력;조회335;;design
99498;UX/UI 디자이너 채용;;인턴, 신입, 경력;조회397;;design
99495;웹 디자이너;30,000,000 - 80,000,000만원 ; 경력;조회358;;design
94452;Product Designer;;신입, 경력;조회1,066;;design
93425;브랜드 디자이너;;신입, 경력;조회953;;design
99403;마케팅/컨텐츠 디자이너;2,500 - 4,500만원 ; 신입, 경력;조회398;;design
99349;웹디자이너;2,600 - 2,800만원 ; 경력;조회327;;design
99343;웹 디자이너;;신입, 경력;조회343;;design
69376;반려동물 스타트업 앱서비스 UI/UX 디자이너 - 신입/경력 채용;2,600 - 6,000만원 ; 0.1% - 2.0% ;조회7,257;;design
99237;[민앤지] UI/UX 기획 및 운영 경력직 채용;;경력;조회370;;design
95409;[민앤지] 신규플랫폼 UX/UI 시니어 디자이너(총괄 리더급);;경력;조회920;;design
94405;[포티투마루] 인공지능 B2B서비스 UI/UX 디자이너(경력);;경력;조회951;;design
99224;UI, UX 디자이너;2,500 - 3,000만원 ; 인턴, 신입, 경력;조회391;;design
99204;[신입/경력] UX/UI, 서비스 경험 디자이너 (헬스케어, 교육, 핀테크 서비스 분야);;신입, 경력;조회409;;design
88544;[경력직]서비스경험디자이너;;경력;조회2,173;;design
99155;UI/UX 디자이너;3,000 - 4,500만원 ; 경력;조회405;;design
98763;웹/앱 디자이너;2,400 - 2,800만원 ; 신입, 경력;조회437;;design
88192;UI/UX 디자이너;3,500 - 6,000만원 ; 경력;조회1,959;;design
99030;디자이너;4,000 - 5,500만원 ; 경력;조회499;;design
99003;마케팅 콘텐츠 디자이너 (콘텐츠 제작);;경력;조회517;;design
99004;브랜드 콘텐츠 디자이너;;경력;조회495;;design
98988;웹&시각 디자이너 채용 공고;2,400 - 2,800만원 ; 신입, 경력;조회388;;design
98975;[글로벌 1백20만 다운로드 소셜 서비스 둥글] UI/UX(경력) 디자이너 채용;최소 3,500만원 ; 경력;조회398;;design
98960;브랜드 디자이너 (경력) 재택근무;;경력;조회456;;design
94095;피처링 Product Designer (UX/UI);0.1% - 0.9% ; 신입, 경력;조회938;;design
98919;[E-Sports 스타트업]팀스노우볼 UI/UX 디자이너 모집 공고;;신입, 경력;조회463;;design
98836;UI/UX 디자이너;2,500 - 5,000만원 ; 경력;조회392;;design
98806;콘텐츠 디자이너;2,400 - 5,000만원 ; 경력;조회429;;design
96173;[2021년 뭉치 경력직 공개채용] UI/UX Designer (0명);3,000 - 5,000만원 ; 경력;조회740;;design
95091;[UI/UX 디자이너] 새로운 직거래 생태계를 만들 분!;최소 4,000만원 ; 0.1% - 0.5% ;조회2,023;;design
87293;그래픽, 광고 디자이너 & 아트 디렉터 경력자;최소 4,000만원 ; 경력;조회2,528;;design
102632;UI/UX 디자이너;2,500 - 5,000만원 ; 1.0% - 5.0% ;조회7;;design
98827;[공간 예약 플랫폼 멤버 모집] R&D - ux/ui designer;;경력;조회561;;design
85114;UI/UX 기획자 및 디자이너;2,600 - 4,500만원 ; 인턴, 신입, 경력;조회3,295;;design
90017;BX/브랜드 디자이너;;경력;조회1,829;;design
71047;앱디자이너, UI디자이너, UX디자이너, 웹서비스, 모바일서비스;2,400 - 4,000만원 ; 인턴, 신입, 경력;조회3,706;;design
102604;UI/UX 디자이너;30,000,000 - 50,000,000만원 ; 경력;조회9;;design
94508;커머스 프로덕트 디자이너;;경력;조회943;;design
94917;럭셔리커머스 '발란' 컨텐츠 디자이너 채용;;경력;조회747;;design
100071;럭셔리 커머스 콘텐츠 디자이너;;경력;조회254;;design
85828;프로덕트 디자이너 - 경력;;경력;조회3,389;;design
86713;프로덕트 디자이너 - 신입, 전공무관;;신입;조회4,300;;design
101298;콘텐츠디자이너 경력자 채용;2,800 - 4,000만원 ; 경력;조회150;;design
100944;UX/UI 기획 디자이너;;경력;조회203;;design
98792;프로덕트 디자이너;최소 3,600만원 ; 경력;조회683;;design
98954;콘텐츠 디자이너;최소 3,600만원 ; 신입, 경력;조회753;;design
93044;BX 디자이너;최소 3,600만원 ; 신입, 경력;조회1,704;;design
102585;[AWAIR] Product Designer (UI/UX) 프로덕트 디자이너 모집;;경력;조회13;;design
97133;[AWAIR] Sr. BI/BX Designer 시니어 브랜드 디자이너 모집;;경력;조회1,310;;design
101443;[CryptoParadise] 3D 라이팅/합성 디자이너;2,700 - 7,000만원 ; 신입, 경력;조회121;;design
101444;[CryptoParadise] 3D 애니메이터 채용 공고;2,700 - 7,000만원 ; 신입, 경력;조회128;;design
101451;[CryptoParadise] 모션그래픽/영상 디자이너;2,700 - 3,000만원 ; 신입, 경력;조회152;;design
101439;[CryptoParadise] 배경 컨셉 원화 디자이너;2,700 - 7,000만원 ; 신입, 경력;조회126;;design
101450;[CryptoParadise] 3D 캐릭터 모델러;2,700 - 7,000만원 ; 신입, 경력;조회147;;design
102578;UI/UX 디자이너 신입/경력 공개채용;2,800 - 5,000만원 ; 신입, 경력;조회8;;design
102577;[방구석연구소] 디자인 리드 매니저;;경력;조회7;;design
102575;경력_UX,UI 디자이너 채용;;경력;조회6;;design
102560;설계팀 리더;;경력;조회9;;design
102561;설계팀;;경력;조회6;;design
102565;온라인 컨텐츠 디자이너;;경력;조회12;;design
88007;[디자인개발팀] [UI/UX 디자이너] 채용 (경력직);;경력;조회2,849;;design
98684;영상 편집자(프리미어 베이스)를 모집합니다. (신입,경력);2,400 - 3,600만원 ; 인턴, 신입, 경력;조회462;;design
98683;컨텐츠 디자이너, 마케터;최소 2,500만원 ; 인턴, 신입, 경력;조회422;;design
98602;UI/UX 디자이너 모집합니다.;2,800 - 4,200만원 ; 신입, 경력;조회470;;design
82779;UI / UX 디자이너;3,000 - 6,000만원 ; 경력;조회1,892;;design
94705;UI/웹 디자이너;;경력;조회855;;design
93751;디자이너 (App/Web);3,000 - 4,000만원 ; 경력;조회865;;design
97390;UX/UI 디자이너;;경력;조회694;;design
86972;콘텐츠 디자이너;2,800 - 4,000만원 ; 신입, 경력;조회898;;design
86944;웹 개발자;2,800 - 4,000만원 ; 신입, 경력;조회2,061;;design
98308;[웨이커] UX/UI 디자이너 채용;;경력;조회527;;design
89189;UX 디자이너;4,000 - 6,000만원 ; 1.0% - 0.1% ;조회2,252;;design
98275;GUI & Graphic 디자이너;3,000 - 5,000만원 ; 1.0% - 0.1% ;조회455;;design
93122;[Wordvice] UX/UI 시니어 디자이너 채용;;경력;조회1,155;;design
98214;디지털콘텐츠 웹 디자이너;;신입, 경력;조회450;;design
98199;[Product Designer] 모바일 커머스, 연봉 10%이상 인상;3,500 - 5,000만원 ; 경력;조회570;;design
98017;BX Designer;2,500 - 6,000만원 ; 경력;조회552;;design
98187;키돕홈키트 편집 / UI 디자이너;2,800 - 3,600만원 ; 인턴, 신입, 경력;조회636;;design
96793;[플레이키보드] 프로덕트 디자이너를 모십니다 (*•̀ᴗ•́*)و;최소 3,200만원 ; 신입, 경력;조회1,119;;design
97944;캐주얼게임 UI 디자이너 영입 (신입/경력);;인턴, 신입, 경력;조회571;;design
95261;배경 모델러 영입;;경력;조회805;;design
98034;"한방 건강식품 전문 스타트업 ""한방인라이프""에서 그래픽/제품/브랜드 디자이너를 채용합니다";3,000 - 3,100만원 ; 경력;조회472;;design
94947;UI Designer 구인;2,400 - 5,000만원 ; 신입, 경력;조회985;;design
97832;UI/UX 디자이너;;인턴;조회539;;design
97643;[정규직] App / Web 디자이너 경력사원 채용;;경력;조회495;;design
97579;개념원리 신사업팀에서 서비스를 함께 만들 디자이너를 찾고 있습니다.;3,500 - 5,000만원 ; 경력;조회555;;design
97572;[2021 웹, 편집물 경력 디자이너 채용];;경력;조회543;;design
97538;[슈닥] UI/UX 디자이너;2,400 - 2,500만원 ; 신입, 경력;조회540;;design
97510;UI 디자이너 / 서비스 기획자 / 콘텐츠 기획자 채용;3,600 - 7,200만원 ; 최대 0.5% ;조회708;;design
94910;웹디자이너;2,800 - 3,200만원 ; 경력;조회596;;design
95473;루씨베이전씨 웹디자인부분 공개채용;;경력;조회796;;design
97448;포크앱과 함께할 UI/UX 디자이너[정규직]님을 찾고있어요 :D;;경력;조회559;;design
97422;산업디자이너(경력);;경력;조회548;;design
97352;[주식회사 거잔] 웹 디자이너 채용;;신입, 경력;조회562;;design
97349;마케팅 컨텐츠 디자이너;;신입, 경력;조회762;;design
85832;[골라라_디자이너] Design Genius를 모십니다!;3,000 - 7,000만원 ; 최소 1.0% ;조회667;;design
